AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DLTR,DXCM,EA,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROP,ROST,SBUX,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZS,AU10Y,BR10Y,CA10Y,CH10Y
"127,45","141,2","486,56","149,61","194,64","277,63","86,76","124,83","74,59","251,38","161,1450043","326,47","647,76","44,162","55,21","280,21","2282,48","25,1","60,27","124,28","710,400024","58,68","384,42","31,0325","190,64","52,9","82,19","33,9033","89,52","71,01","141,07","82,51","111,23","83,3125","138,62","32,16119766","78,7","26,95","41,172","68,53","115,808","113,919","214,2884072","530,07","370,651751","55,35","417,26","277,793335","36,05","43,73","305,75","301,17","60,299","314,65","143,29","72,735","261,19","62,37","1323,1","315,94","46,07","161,38","43,36","248,15","79,7","49,337","14,243","192,27","269,57","37,45","36,88866667","56,13665","100,11","42,07113333","118,33","146,59","246,29","130,15","516,62","438,35","130,5","111,2","59,1","239,7","214,99","141,52","196,58","51,749","183,27",175,"217,09","54,71","35,65","228,77","71,72","165,34","1,737","9,435","1,563","3,81"
"126,27","132,5","482,74","148,1","194,57","274,78","85,45","123,57","74,65","252,38","163,5195007","321,23","635,35","43,994","55,88","280,4","2223,15","26,31","61,43","121,8399963","686,849976","55,455","383,96","30,7375","188,53","52,94","81,796","33,4667","88,01","70,635","133,79","81,03","109,65","81,35","137,53","32,16119766","80,36","26,835","40,868","69,07","116,0705","114,446","213,4495759","523,62","369,1439689","55,33","419,42","272,3367","35,97","43,8","297,72","300,88","59,207","314,54","139,86","71,76","264,18","62,47","1336,78","315,46","45,67499924","160,43","42,81","245,18","80,39","48,894","14,1655","191,18","270,23","36,74","36,87733333","55,96665","99,85","41,68886667","118,02","146,17","244,36","129,8","523,73","433,04","128,42","110,98","58,7",236,"212,3","140,2","192,2767","50,764","180,83","172,94","216,35","55,3","33,85","229,45","70,8","163,28","1,704","9,38","1,579","3,94"
"124,85","135,02","480,62","145,89","192,54","272,75","85,75","121,81","74,44","250,86","161,6139984","321,18","632,19","43,374","55,99","281,01","2211,62","25,81","60,49","121,14","686,1099854","54,95","382,81","30,2925","196,78","52,93","81,855","32,9667",87,"70,97","138,56","83,11","110,03","82,5275","138,06","32,5606",80,"26,2","40,85","68,85","115,1715","113,1235","209,5381715","524,86","375,8365759","54,84","417,43","271,5400085",36,"43,685","293,92",298,"58,483","312,03","139,77","71,215","270,02","62,18","1346,060059","309,96","45,40499878","159,53","42,45","243,08","78,88","48,628","14,01575","191,25","265,02","36,69","36,538","56,68165","99,1","40,4622","122,24","145,51","243,21","128,91","516,22","432,81","124,81","111,07","58,7","235,03","217,02",135,"192,6233","50,85","178,87","172,06","214,645","55,26","33,31","225,09","70,81","166,5","1,729","9,475","1,564","3,93"
"124,69","138,19","480,47","153,12","190,84","273,97","85,92","124,8","76,23","248,63","161,59","326,49","630,78","44,172","56,34","281,75","2270,01","25,23","59,81","122,32","679,650024","54,24","379,66","30,2475","198,71","52,47","82,906","32,7867","85,6225","70,74","140,2","83,67","108,79","83,0725","138,88","32,48216629","77,92","25,965","41,52","68,5","115,4355","113,575","208,5956645","528,14","376,1867704","55,36","421,2","272,3200073","35,79","43,57","303,94","296,07","60,22","310,31","139,43","73,495","273,06","62,34","1322,310059","313,59","45,36500168","157,99","44,51","243,12","79,93","48,77","14,06575","194,94","264,15","37,46","36,16466667","55,93","98,89","40,56446667","127,17","145,43","244,63","130,66","510,27","431,28","125,14","109,67","58,1","237,36","216,18","134,35","187,82","50,91","181,72","173,07","214,05","54,81","33,11",226,"70,57","164,81","1,731","9,55","1,578","3,97"
"127,31","136,2","491,67","159,47","194,14","281,16","86,26","130,31","78,06","251,93","162,384","333,72","648,77","45,5","57,44","286,57","2306,05","25,39","61,37","125,25","694,710022","55,04","383,58","31,0225","204,03","52,85","84,188","32,76","87,365","71,3",137,"88,12","108,37","86,075","141,81","32,6248","76,53","26,17","42,464","69,35","117,8045","115,3475","209,3590952","539,24","385,6809339","55,95","435,27","277,5533447","36,39","43,87","313,36","298,13","62,672","319,17","138,98","75,575","282,23","63,11","1374,99","318,61","46,25","165,97","46,26","246,48","81,13","50,167","14,6125","199,67","264,6","38,53","36,43466667","57,09835","100,62","40,36",131,"147,23","251,54","132,64","513,21","437,5","122,48","111,41","59,8","244,71","224,66","136,16","195,5933","54,33","185,3","173,35","216,61","54,6","31,85","233,43","71,58","170,73","1,714","9,48","1,542","4,01"
"125,43","134,71","488,07","159,36","195,28","281,68","86,65","128,66","77,17","251,01","160,154","330,26","639,22","45,124","57,4","283,19","2293,38","25,54","61,48","123,46","692,5200195","55,08","380,72","31,755","210,6","52,43","83,869","32,7633","87,1075","71,24","137,57","88,95","108,58","85,5225","140,17","32,69614792","76,31","26,185","42,166","68,75","117,255","114,7065","210,3675778","539,34","387,7626459","56,08","433,43","274,9967","36,24","44,13","310,14","298,57","61,41","313,2","139,01","74,905","281,78","63,36","1367,12","316,23","46,00500107","161,45","46,22","245,17","80,72","49,789","14,99175","199,84","262,94","38,22","36,28","60,40835","100,75","40,9022","129,29","147,1","250,69","131,46","506,72","439,82","123,25","110,92","59,5",242,"223,65","136,05","193,6267","53,972","185,01","173,51","213,43","54,88","31,47","231,42","72,04","170,08","1,67","9,455","1,543","4,1"
"127,1","135,91","497,83","162,51","197,04","287,48","86,57","134,58","77,44","247,75","162,2495","338,77","658,95","45,919","57,47","278,86","2348,48","25,15","60,78","126,33","703,1300049","55,66","383,45","32,035","214,35","53,39","84,433","33,1167","88,635","71,1","140,46","89,76","107,2","88,8475","142,09","32,83166885","77,3","26,425","42,614","67,43","120,3335","118,052","212,0640905","549,71","389,0953307","56,96","440,41","278,3067","36,86","44,52","317,55","301,27","63,464","318,19","141,89","77,05","286,77","63,68","1367,33","324,63","46,61500168","164,17","47,62","250,78","82,9","50,29","15,612","204,38","264,69","39,34","35,792","60,75335","101,89","40,8178","130,41","147,85","257,17","132,91","500,47","444,44","123,51","112,52","61,4","248,58","222,6","137,73","202,1467","55,557","188,69","174,17","211,22","54,83","31,28",234,"71,67","174,4","1,652","9,495","1,46","4,1"
"126,9","133,99","505,08","163,72","195,2","289,47","85,93","137,5","77,86",242,"162,9524994","339,19","672,29","45,954","56,91","273,45","2339,01","24,14","60,49","127,49","695,5100098","55,7","385,38","31,9575","212,86","53,31","84,989","33,02","88,875",71,"136,27","89,58","106,98","88,3125","143,26","32,0328","75,48","26,345","42,914","66,23","120,4535","118,1435","211,1592837","555,19","386,2743191","56,87","438,99","282,0033264","36,5","44,15","317,92","301,25","64,037","324,11","142,79","77,375","288,56","63,71","1365,42","327,79","46,51499939","169,26","48,03","251,72","81,23","50,134","15,64775","204,76","261,33","38,94","35,65333333","60,84665","101,09","40,24446667","130,82","148,3","258,65","133,75","498,03","445,87","123,87","112,63","59,9","255,83","225,72","136,76","201,5633","56,129","188,7","173,7","208,76","54,19","30,66","236,57","71,24","172,74","1,638","9,4","1,46","4,18"
"126,85","134,75","506,98","163,88","194,38","292,51","85,75","136,9","78,34","238,55","163,258","338,03","665,77","46,049","56,54","267,84",2347,"24,17","60,17","126,83","693,5","56,85","385,62","31,9775","219,96","52,91","85,042","33,48","88,55",71,"141,86","91,43","108,47","88,6725","143,99","32,2183","78,29","26,455","43,142","66,35","121,6765","119,0155","211,3760603","557,33","386,8677043","56,92","442,81","279,793335","36,54","44,18","317,39","299,77","63,804","329,76","144,47","77,77","295,16","63,63","1385,47","327,66","46,70500183","175,59","48,62","251,49","82,24","50,236","15,7","206,14","262,67",39,"35,41466667","61,295","100,59","40,35113333","123,57","148,3","261,37","133,09","497,16","444,43","126,14","112,85","60,5","254,28","230,49","139,65","206,3767","58,147","188,36","172,98","206,8","52,01","31,82","237,07",71,"194,2","1,605","9,405","1,45","4,15"
"125,28","143,17","498,28","163,21","197,24","286,67","85,55","137,82","78,42","235,31","161,5055","336,79","665,09","46,768","56,89","267,37","2334,78","24,34","59,96","127,13","692,450012","57,34","387,5","32,1225","222,81","52,92","84,483","33,29","88,5375","71,12","152,82","92,31","100,11","90,4775","142,93","31,81169891","79,34","26,375","43,268","65,9","120,1255","118,134","217,9736098","554,04","397,8501946","57,73","432,11","278,12","36,65","43,43","316,54","300,78","64,57","328,11","145,84","77,875","291,64","63,31",1355,"332,75","46,65499878","179,54","48,36","249,31","83,93","50,386","15,488","210,22","264,32","40,27","35,27333333","61,21","100,88","40,60886667","119,66","146,51","259,47","133,64","495,34","447,49","125,66","113,51","62,1","254,62","231,89","141,31","210,2833","58,458","189,13","172,13","207,31","53,04","32,52","229,35","70,27","194,26","1,594","9,195","1,49","4,17"
"124,61","140,4","504,58","164,6","196,02","285,86",86,"138,13","80,08","237,94","161,1535","337,94","675,47","47,233","56,77","267,48","2361,55","24,4","60,52","126,99","694,530029","57,34","378,27","32,2525","222,15","52,9","85,4","33,3733","88,385","71,56","150,28","91,05","97,5","92,3475","142,93","32,1825943","80,07","26,52","43,708","66,11","120,578","117,8425","217,6343073","558,11","394,5914397","57,12","439,09","280,7267","36,96","43,59","316,89","300,6","64,985","323,13","143,58","78,475","291,94","63,53","1358,67","328,73","47,13499832","185,01","48,3","249,68","84,14","50,281","16,2445","211,42","265,45","40,04","35,67466667","60,54165","101,14","40,69333333","124,88","147,94","260,02","134,54","502,43","450,01","126,39","113,88","62,5","254,34","233,28","141,45","208,4067","58,814","189,82","172,83","208,63","52,66","32,11","228,72","70,88","194,2","1,634","8,87","1,505","4,13"
"124,28","144,31","495,91","163,69","196,71","281,3","85,1","138,21","80,81","233,58","160,9324951","335,99","671,8","46,831","56,25","267,15","2328,28","25,52","60,66","125,75","688,8900146","56,95","378,23","31,45","222,07","52,62","85,435","33,4333","88,245","71,19","149,27","91,88","98,88","91,4175","143,62","32,1969","86,61","26,27","42,998","65,32","121,4905","119,059","219,5570217","550,59","396,3521401","56,89","438,66","278,68","36,89","43,85","315,73","302,26","64,904","318,62","145,18","77,66","289,74","63,33","1368,87","329,13","46,79499817","184,66","47,75","247,4","84,15","49,908","16,2645","207,91","267,85","39,91","35,84333333","60,05835","100,99","41,09333333","139,34","147,63","259,27","133,94","503,23","448,42","122,97","113,34","62,8","253,82","231,98","141,7","207,9667","58,31",189,"171,18","209,67","52,84",32,"226,41",70,"191,77","1,662","9,1","1,492","4,09"
"125,06",151,"495,77","164,5","198,44","279,67","85,65","139,01","81,97","235,16","161,6995","336,41","674,09","47,373","56,1","269,35","2317,92","26,27","61,17","124,53","682,450012","56,69","380,59","31,11","220,58","52,96","84,586","33,1933","88,07","71,29","149,83","91,6","98,01","92,7475","141,4","32,2397","86,44","26,215","43,274","66,03","121,064","118,5295","217,4740811","547,56","401,7120623","57,48","445,44","273,8467","37,05","44,09","315,59","299,88","64,899","320,78","142,63","77,745","287,6","63,62","1362,45","329,15","47,41500092","191,6","47,52","247,3","84,34","49,924","16,77825","207,85","263,42","39,39","35,574","59,61165","101,88","41,0178","139,9","148,22","262,17","133,82","505,36","449,26","120,99",113,"64,5","253,05","231,45","140,98","201,7067","58,189","190,75","172,68","210,38","53,83","32,15","226,83","70,24","191,34","1,642","9,18","1,495","4,11"
"123,54","144,19","493,14","162,07","196,99","274,47","85,96","136,38","80,28","235,74","159,3504944","329,3","665,89","46,48","56,25","272,55","2295,81","25,86","61,24","123,94","675,6400146","56,39","383,87","30,905",216,"53,33","83,615","33,2333","87,72","70,8","139,11","88,69","100,56","94,185","141,99","32,64622116","86,52","26,3","43,076","66,48","120,2305","117,379","216,0226202","550,3","393,5603113","56,24","450,56","272,2167","36,92","43,99","308,78","298,32","63,578","317,36","140,4","75,855","271,15","63,74","1324,15","326,04","47,52500153","195,22","47,18","245,71","82,03","48,943","16,96975","200,75","264,18","37,74","35,22","58,52165","101,86","41,3422","133,45","147,67","257,79","131,78","505,66","447,1","119,48","111,12","63,8","250,59","221,37","142,32","190,9467","56,796",186,"171,83","211,15","54,77","31,63","221,24","70,48","184,25","1,612","8,93","1,52","4,19"
"125,89","150,73","504,5","165,58","197,72","284,78","86,03","139,85","81,58","236,85","160,311","338,78","683,3","47,5","56,8","286,14","2315,69","26,02","61,8","126,75","682,650024",57,"387,52","31,2575","206,94","54,07","84,1","33,2067","88,05","71,5","143,8","88,45","101,8","95,7275","145,21","32,52496338","85,82","26,535","44,352","67,43","122,588","119,6785","216,8237512","558,36","406,7315175","57,37","461,93","277,15","36,91","43,96","316,99","299,86","65,531","329,52","142,06","77,69","315,27","64,02","1325,42","330,35","47,68500137","206,07","48,7","250,79","83,76","49,474","17,57825",202,"260,27","38,21","35,106","59,55835","102,56","42,19113333","132,17","147,84","263,04","134,34","511,89","451,05","119,47","111,99","64,7","255,88","225,88","144,51","199,6833","57,475","190,07","172,65","209,93","54,85","31,55","223,31","70,08","185,8","1,642","8,93","1,456","4,28"
"125,9","148,97","509,47","164,48","196,72","278,89","85,67","138,97","81,35","237,19","159,9004974","328,57","681,98","46,378","56,4","395,85","2298,52","25,94","61,85","124,93","680,559998","56,92","380,4","31,085","215,41","53,92","82,794","32,69","86,7","71,3","142,5","90,62","100,35","96,745","145,72","32,7104","87,19","26,39","44,708","67,42","123,3045","120,115","215,070688","560,35","418,618677","57,09","457,21","277,0400085","36,84","43,88","318,55","291,58","64,958","331,61","142,48","76,785","314,5","63,67","1325,189941","336,58","47,15","219,57","48,27","253,81","84,04","49,466","17,619","201,15","254,29","37,97","35,02933333","59,395","101,75","41,4978","127,93","147,75","260,6","133,32","514,99","446,78","119,22","111,33",66,"252,59","228,13","143,51","201,71","59,985","188,55","167,8","209,16","54,56","31,24","225,65","70,12","192,73","1,583","9,01","1,477","4,38"
"126,74","147,01","509,2","164,91","198,88","278,66","82,97","135,86","80,89","236,82","163,2055054","329,39","680,73","46,353","56,31","395,37","2303,74","25,95","61,57","125,22","677,9099731","56,43","379,7","31,0925","215,14","54,13","84,553","32,7167","86,8575","71,44","136,76","92,48","101,31","97,4875","145,5","32,63195419","89,64","26,515","45,472","67,51","124,1425","119,922","216,5975495","561,31","422,0525292",57,"465,26","277,8900146","35,25","43,78","313,8","292,5","63,755",331,"145,72","76,305","320,34","63,29","1311,53","333,68","47,08",213,"50,73","252,57","80,53","49,239","17,457","198,25","255,4","37,59","35,27066667","58,89","103,03","41,54666667",127,"146,37","263,15","134,2","506,42","449,69","120,27","111,52","70,9","254,99","228,93","145,39","201,1967","60,487","186,93","169,5","211,13",54,"30,04","224,72","68,8","194,65","1,535","9,005","1,453","4,4"
"127,13","144,85","514,68","166,37","198,19","275,5","84,45","134,65","79,96","239,52","164,0575","326,85","682,59","46,393","57,6","406,94","2314,06","25,81","61,75","125,19","676,469971","56,26","379,96","30,6325","213,95","54,02","84,831","32,6067","86,97","71,25","136,98","91,72","98,87","97,5075","145,82","33,06704712","88,28","26,305","45,104","68,65","124,57","120,397","214,7125353","566,66","422,1206226",57,"468,33","280,08","34,98","43,04","314,16","290,48","63,409","327,22","143,82","75,905","330,3","63,31","1316,66","330,25","46,62","217,44","50,35","253,59","78,66","48,581","17,35825","197,38","249,77","37,24","35,19866667","58,73165","103,58","41,15113333","125,52","146,1","263,6","132,89","521,85","450,95","120,09","111,39","68,5","256,06","232,31","147,27","199,5933","58,53","186,45","169,92","213,56","53,43","30,56","225,46","69,35","195,99","1,528","9,04","1,411","4,42"
"126,11","146,12","535,52","167,34","200,06","277,5","84,73","137,16","81,56","244,64","167,4824982","335,73","699,94","46,867","58,84","414,71","2324,45","25,51","61,34","128,51","682,9099731","56,6","383,01","30,9825","228,6","55,03","85,689","32,2233","87,7775","71,17","144,85","94,5","99,7","99,745","145,66","33,3167","86,99","26,34","45,79","69,29","126,08","121,7565","213,2422243","580,53","438,3949416","57,38","471,33","286,3800049","34,94","42,95","319,31","290,33","64,077","329,8","143,97","76,72","329,52","63,63","1373,35","332,46","46,88499832",217,"51,8","257,24","79,28","48,727","17,425","201,05","248,41","37,77","35,18266667","60,40835","104,79","40,76","123,2","147,6","269,47","134,22","532,04","453,67","117,97","112,21","66,9","262,07","238,56","146,51","203,3733","59,027",188,"170,82","216,77","55,31","30,14","229,07","69,63","204,91","1,441","9,04","1,371","4,38"
